id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
3763,1,1,16,30,15,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,600,0,44,129,1,1,8,6.3969302,64
3764,1,1,18,33,18,15,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1309,0,48,,1,1,9,7.1770191,81
3765,1,1,18,32,,18,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1058,0,49,125,1,1,8,6.9641361,64
3766,1,1,15,32,13,11,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,627,1,37,100,1,1,11,6.4409471,121
3767,0,1,16,33,3,8,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1050,0,40,112,1,1,11,6.9565449,121
3770,0,1,18,32,12,16,92010,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,983,0,50,128,1,1,8,6.8906088,64
3773,0,1,18,34,16,13,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1282,0,47,84,1,1,10,7.156177,100
3774,0,1,12,26,12,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,818,0,40,84,1,0,8,6.706862,64
3775,0,1,17,24,16,16,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,500,1,31,120,6,1,1,6.2146082,1
3777,0,1,12,32,12,8,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,720,0,38,97,4,1,14,6.5792508,196
3778,0,1,12,29,7,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,538,0,34,102,4,1,11,6.287858,121
3779,0,1,17,34,8,12,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,938,0,49,,1,1,11,6.84375,121
3782,0,1,11,25,8,9,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,300,0,26,91,1,0,8,5.703783,64
3783,0,1,11,32,2,1,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,781,1,31,,1,0,15,6.6605749,225
3784,0,1,8,34,3,2,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,650,0,33,,4,0,20,6.4769731,400
3785,0,1,18,29,12,12,509782,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,996,0,41,131,1,1,5,6.9037471,25
3786,0,1,17,28,12,12,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,582,0,37,107,1,1,5,6.3664699,25
3787,0,1,16,26,12,12,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,231,0,23,126,1,1,4,5.4424181,16
3788,0,1,16,25,12,12,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,539,0,32,107,1,1,3,6.2897158,9
3792,0,1,15,34,8,8,139101,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,628,0,49,92,1,1,13,6.4425402,169
3793,0,1,12,28,,,97090,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,674,0,30,,1,1,10,6.5132298,100
3794,0,1,16,27,12,12,95189,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,231,0,32,92,1,1,5,5.4424181,25
3795,0,1,18,29,12,12,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,716,0,40,119,1,1,5,6.5736799,25
3798,1,1,13,24,12,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,286,0,32,,6,1,5,5.655992,25
3799,1,1,15,26,12,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,500,0,41,76,1,1,5,6.2146082,25
3800,1,1,16,27,,,432678,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,312,0,40,,6,1,5,5.7430029,25
3804,1,1,11,25,10,10,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,200,0,24,107,6,1,8,5.298317,64
3809,1,1,16,33,12,9,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1106,0,,111,1,1,11,7.0085049,121
3810,1,1,12,29,11,11,565236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,583,1,25,92,1,1,11,6.368187,121
3812,1,1,16,30,8,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,404,0,46,115,6,1,8,6.0014148,64
3813,1,1,13,25,12,,378554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,618,1,37,114,1,0,6,6.4264879,36
3815,1,1,16,27,10,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,277,0,41,123,1,1,5,5.6240182,25
3816,1,1,17,25,12,11,378554,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,962,0,32,107,1,1,2,6.8690138,4
3817,1,1,15,30,12,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,692,1,47,107,1,1,9,6.5395861,81
3818,1,1,12,28,8,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,563,0,43,105,1,1,10,6.3332801,100
3821,1,1,8,33,3,5,418230,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1336,0,40,,1,0,19,7.1974349,361
3822,1,1,14,31,12,12,508712,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,673,0,44,111,1,0,11,6.511745,121
3823,1,1,16,32,,11,376407,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,856,0,41,107,1,1,10,6.7522702,100
3824,1,1,16,32,8,4,376407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,260,1,40,117,6,1,10,5.5606818,100
3825,1,1,15,28,8,4,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,575,0,42,116,1,1,7,6.3543701,49
3828,1,1,13,24,2,8,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,626,0,40,108,1,0,5,6.4393511,25
3830,1,1,12,32,12,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1443,0,47,115,1,0,14,7.2744789,196
3831,1,1,14,28,6,11,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,336,0,31,101,1,1,8,5.817111,64
3832,1,1,12,27,6,11,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,577,0,30,98,1,1,9,6.357842,81
3836,1,1,13,24,8,12,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,480,0,30,,1,1,5,6.1737862,25
3837,1,1,15,28,16,0,399926,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,250,0,42,87,1,1,7,5.521461,49
3840,0,1,11,24,12,9,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,479,0,27,,1,1,7,6.1717,49
3842,0,1,15,34,,,376407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1038,0,43,95,1,1,13,6.9450512,169
3843,0,1,18,33,13,12,376407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1090,0,48,114,1,1,9,6.9939332,81
3845,0,1,18,26,12,12,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,462,0,40,116,1,1,2,6.1355648,4
3846,0,1,12,32,,12,376407,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,625,0,41,90,1,1,14,6.4377518,196
3847,0,1,16,25,5,8,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,817,0,38,115,1,1,3,6.7056389,9
3849,0,1,14,28,17,4,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,361,0,40,113,1,1,8,5.8888779,64
3852,0,1,12,27,12,12,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,320,1,35,87,1,0,9,5.768321,81
3855,0,1,16,32,7,12,376407,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,347,1,32,91,4,1,10,5.8493252,100
3856,1,0,12,30,,,565236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,861,0,39,86,4,1,12,6.7580938,144
3858,1,0,10,26,2,2,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,282,0,16,90,1,1,10,5.6419072,100
3859,1,0,12,24,17,14,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,699,0,33,125,5,0,6,6.5496511,36
3860,1,0,12,24,11,10,378554,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,615,0,26,107,1,1,6,6.4216218,36
3863,1,0,11,25,8,12,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,433,0,35,88,6,1,8,6.0707378,64
3865,1,1,16,25,12,12,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,534,0,28,117,6,1,3,6.280396,9
3867,1,1,16,26,12,12,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,625,0,31,92,6,1,4,6.4377518,16
3869,1,1,18,26,10,12,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,577,0,43,122,4,1,2,6.357842,4
3870,1,1,12,24,10,12,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,843,0,26,98,6,1,6,6.7369671,36
3874,1,1,16,26,12,12,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,404,0,45,123,1,1,4,6.0014148,16
3879,1,1,15,32,,12,92010,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,553,0,40,,1,1,11,6.3153582,121
3880,1,1,18,31,18,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1014,0,45,116,1,1,7,6.921658,49
3883,1,1,16,29,8,4,601550,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,325,0,44,114,6,1,7,5.7838249,49
3885,1,1,15,30,12,8,147046,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,771,0,34,91,1,1,9,6.6476879,81
3887,1,1,14,24,12,13,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,700,0,28,125,1,1,4,6.5510802,16
3889,1,1,17,24,13,7,94710,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,548,1,42,126,6,1,1,6.3062749,1
3890,1,1,16,26,0,5,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,625,0,43,101,6,1,4,6.4377518,16
3891,1,1,16,28,12,7,97090,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,911,0,33,101,1,0,6,6.8145428,36
3895,0,1,12,33,16,16,377198,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,745,0,44,116,1,1,15,6.6133838,225
3896,0,1,12,24,12,12,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,674,0,18,103,1,0,6,6.5132298,36
3897,0,0,16,28,12,12,390229,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,817,0,49,113,1,0,6,6.7056389,36
3899,1,1,15,25,,10,420616,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,770,0,42,111,1,1,4,6.64639,16
3900,1,1,15,27,8,9,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,727,0,38,116,1,1,6,6.5889258,36
3902,1,1,12,24,8,9,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,666,0,25,,1,1,6,6.5012898,36
3903,1,1,14,27,,12,389410,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,688,0,32,94,1,1,7,6.5337892,49
3906,1,1,14,26,16,13,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,560,1,38,108,6,1,6,6.3279371,36
3908,1,1,16,28,13,14,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,500,0,42,123,1,1,6,6.2146082,36
3912,1,1,14,28,,,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,670,0,42,,6,1,8,6.507277,64
3915,1,1,12,34,9,9,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,962,0,36,,1,1,16,6.8690138,256
3918,1,1,16,28,,12,389410,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,726,0,38,109,1,1,6,6.5875502,36
3927,1,1,16,33,12,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,962,0,36,124,1,1,11,6.8690138,121
3928,1,1,17,33,12,14,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,615,1,42,89,1,1,10,6.4216218,100
3929,1,1,13,32,12,10,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1154,0,35,114,1,0,13,7.0509901,169
3931,1,1,13,29,14,8,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,675,0,35,121,1,1,10,6.5147128,100
3933,1,1,12,26,,10,389410,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,422,0,37,103,1,1,8,6.0450048,64
3934,1,1,12,25,12,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1063,0,19,96,6,1,7,6.9688511,49
3939,1,1,18,33,15,14,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1175,0,54,117,6,1,9,7.0690241,81
3940,1,1,15,27,12,,389410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,852,1,36,108,1,1,6,6.7475872,36
3941,1,1,12,24,12,,378554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,610,0,24,,1,1,6,6.4134588,36
3943,1,1,18,33,12,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,423,0,43,,1,1,9,6.0473719,81
3945,1,1,12,29,8,12,565236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,0,40,100,1,1,11,7.0900769,121
3946,1,1,14,34,15,10,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1029,0,46,,1,1,14,6.9363432,196
3952,1,1,14,28,12,,389410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,550,0,30,104,4,1,8,6.3099179,64
3953,1,1,15,31,12,12,508712,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,801,0,36,91,6,0,10,6.6858611,100
3954,1,1,12,31,,11,508712,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,543,0,31,97,1,1,13,6.2971091,169
3955,1,1,9,31,8,11,565236,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,350,0,18,,3,1,16,5.857933,256
3957,1,1,14,32,,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,750,0,33,94,4,1,12,6.6200728,144
3958,1,1,14,34,12,10,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,450,0,36,103,1,1,14,6.1092482,196
3961,1,1,14,24,12,9,420616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,600,0,26,,6,1,4,6.3969302,16
3963,1,1,12,33,7,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,855,0,44,101,5,0,15,6.751101,225
3967,1,1,14,26,14,8,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,728,0,30,94,1,0,6,6.590301,36
3968,1,1,12,34,12,11,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,693,0,38,112,4,1,16,6.5410299,256
3969,1,1,10,27,12,12,389410,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1025,0,24,73,4,0,11,6.9324479,121
3973,1,1,14,28,8,8,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1154,1,32,104,1,1,8,7.0509901,64
3974,1,1,16,32,15,18,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,983,0,48,,1,1,10,6.8906088,100
3975,1,1,15,34,3,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,727,0,34,105,4,0,13,6.5889258,169
3978,1,1,14,34,10,11,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,535,0,38,106,1,1,14,6.2822671,196
3979,1,1,12,25,11,11,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,532,0,39,101,1,1,7,6.2766428,49
3982,1,1,13,26,10,11,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,289,1,28,86,6,1,7,5.6664271,49
3983,1,1,17,26,12,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,313,1,36,119,6,1,3,5.7462029,9
3984,1,1,13,24,13,16,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,404,0,24,83,6,1,5,6.0014148,25
3986,1,1,18,30,12,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1100,0,43,114,1,1,6,7.0030661,36
3987,1,1,12,27,2,2,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,660,0,36,104,1,1,9,6.49224,81
3988,1,1,12,32,12,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,433,0,44,99,1,0,14,6.0707378,196
3989,1,1,17,27,18,16,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,400,1,37,126,5,1,4,5.9914651,16
3993,1,1,15,26,18,13,432678,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,263,0,36,101,6,1,5,5.572154,25
3994,1,1,13,34,12,12,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,400,0,45,,1,1,15,5.9914651,225
3997,1,1,16,34,15,18,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,577,0,40,109,1,1,12,6.357842,144
3998,1,1,12,24,13,13,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,433,0,35,110,6,1,6,6.0707378,36
4000,1,1,17,25,18,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,470,0,39,104,1,0,2,6.1527328,4
4001,1,1,17,25,12,14,378554,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,255,1,30,118,1,1,2,5.5412641,4
4002,1,1,12,26,12,12,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,625,0,28,,1,1,8,6.4377518,64
4005,1,1,13,34,12,,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,670,1,48,103,6,1,15,6.507277,225
4007,1,1,12,30,12,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1049,0,36,90,1,1,12,6.9555931,144
4012,1,1,17,34,,4,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1846,0,49,98,1,1,11,7.5207758,121
4013,1,1,15,33,16,12,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,769,0,46,112,1,1,12,6.6450911,144
4015,1,1,11,34,,,139101,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,688,0,37,64,1,,17,6.5337892,289
4018,1,1,15,24,15,12,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,650,0,25,,1,1,3,6.4769731,9
4019,1,1,16,26,13,18,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,479,0,39,128,1,1,4,6.1717,16
4027,1,0,16,24,16,13,440484,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,341,0,40,113,1,1,2,5.831882,4
4029,1,0,14,32,10,12,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,906,0,46,102,1,1,12,6.8090391,144
4031,1,0,12,33,7,8,432693,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,351,0,33,93,5,1,15,5.860786,225
4033,0,0,12,29,8,9,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,775,0,40,92,1,0,11,6.652863,121
4034,0,0,12,26,8,9,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,700,0,35,124,1,0,8,6.5510802,64
4036,0,0,16,26,12,12,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,592,0,39,119,1,1,4,6.3835068,16
4037,0,0,12,24,8,11,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,740,0,25,,,1,6,6.6066499,36
4039,0,0,12,27,10,8,447641,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,533,0,34,96,1,1,9,6.278522,81
4040,0,0,16,25,18,13,323633,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,417,0,32,110,6,1,3,6.0330858,9
4041,0,0,18,34,12,12,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1394,0,40,118,1,1,10,7.239933,100
4043,0,0,12,34,8,10,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,548,0,42,96,1,1,16,6.3062749,256
4044,0,1,11,24,11,12,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,657,0,27,80,1,1,7,6.4876838,49
4046,0,1,12,25,10,12,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,572,0,39,,1,1,7,6.3491392,49
4047,0,1,13,29,,12,434907,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,624,0,36,137,1,0,10,6.436151,100
4048,0,1,16,31,15,12,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,442,0,38,113,1,1,9,6.09131,81
4050,0,1,15,27,12,12,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,577,0,41,93,1,1,6,6.357842,36
4051,0,1,13,27,12,12,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,540,0,34,93,1,1,8,6.2915692,64
4052,0,1,15,30,9,12,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,841,0,42,116,6,1,9,6.734591,81
4061,1,0,14,29,,8,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,724,1,34,106,6,1,9,6.5847912,81
4063,1,0,13,26,6,11,332914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,557,1,22,,1,1,7,6.3225651,49
4064,1,0,13,24,,,323633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,334,1,14,,1,1,5,5.811141,25
4066,1,0,15,24,10,14,323633,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,510,0,33,,6,1,3,6.2344108,9
4067,1,0,12,31,8,12,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,577,0,31,69,1,0,13,6.357842,169
4074,1,0,12,29,2,6,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,511,0,36,78,1,1,11,6.2363701,121
4078,0,1,15,25,9,7,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,311,1,28,87,1,1,4,5.7397928,16
4079,0,1,12,34,8,8,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,577,0,41,99,1,1,16,6.357842,256
4081,0,1,12,34,,12,357552,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,670,0,40,,1,1,16,6.507277,256
4082,0,1,12,27,12,16,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,631,0,33,92,1,1,9,6.4473062,81
4083,0,1,16,25,12,16,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,666,0,23,113,4,1,3,6.5012898,9
4087,0,1,14,27,12,12,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,400,0,38,119,1,1,7,5.9914651,49
4089,0,1,11,24,10,16,359592,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,220,0,24,,1,1,7,5.3936281,49
4091,0,1,13,30,,9,483230,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,577,0,43,,1,0,11,6.357842,121
4093,0,1,13,29,,12,434907,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,423,0,29,98,4,1,10,6.0473719,100
4094,0,1,16,27,14,16,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,647,0,33,99,1,1,5,6.4723458,25
4095,0,1,15,28,10,12,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,345,1,36,,6,1,7,5.843544,49
4096,0,1,16,25,11,14,359592,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,840,0,24,112,6,1,3,6.7334018,9
4097,1,1,15,25,18,12,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,625,0,30,115,1,1,4,6.4377518,16
4100,0,1,9,30,8,,565236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1000,0,26,96,1,1,15,6.9077549,225
4101,1,1,16,31,8,6,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,919,0,41,117,1,1,9,6.8232861,81
4105,1,1,12,31,2,8,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,730,0,38,96,1,1,13,6.5930452,169
4107,1,1,12,24,10,10,109360,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,448,0,26,,5,0,6,6.1047931,36
4109,1,1,14,29,12,12,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,483,1,44,75,1,1,9,6.180017,81
4111,0,1,12,25,11,10,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,411,0,46,108,6,1,7,6.0185928,49
4112,0,1,14,30,13,12,508712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,885,0,46,,1,1,10,6.7855878,100
4116,0,0,14,27,10,12,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,350,0,32,,,1,7,5.857933,49
4120,0,0,17,27,12,16,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,500,0,34,92,1,1,4,6.2146082,16
4123,0,0,15,33,16,16,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,733,0,38,95,1,1,12,6.597146,144
4124,0,0,13,30,12,12,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,459,1,34,88,6,1,11,6.1290498,121
4125,0,0,16,28,12,12,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,721,0,37,106,1,1,6,6.5806389,36
4126,0,0,15,32,8,8,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,699,0,44,95,1,1,11,6.5496511,121
4127,0,0,14,30,9,15,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,785,0,40,94,1,1,10,6.6656842,100
4128,0,0,16,29,12,13,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,925,0,45,105,1,1,7,6.8297939,49
4129,0,0,14,26,12,13,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,449,0,30,115,5,1,6,6.1070228,36
4130,0,0,15,24,14,14,391645,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325,0,37,117,1,1,3,5.7838249,9
